razao_social,id,ticket,atendente,nome_fantasia,cnpj,cliente,status,data_abertura,card,tipo,titulo,meu_duvida,Bug,melhoria,churn,funcionalidade,impeditivo,sistema,descricao,chamado,hora,data_fechamento,hora_fechamento
LIMA & HONORIO,423,1423,Sem Nome,NULL,12804171000152.0,1.0,fechado,2025-02-06,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Integracao bancaria,Sim,NULL,NULL,NULL,NULL,NULL,NULL
LIMA & HONORIO,424,1424,Sem Nome,NULL,12804171000152.0,1.0,fechado,2025-02-06,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Emissao de nota fiscal,Sim,NULL,NULL,NULL,NULL,NULL,NULL
LQ LOCACOES LTDA,425,1425,Sem Nome,NULL,53611458000143.0,NULL,fechado,2025-02-06,NULL,duvida,Faturamneto ,BM,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ANDERSON FERREIRA RIBEIRO,426,1426,Sem Nome,NULL,57398815000198.0,NULL,fechado,2025-02-06,NULL,duvida,cadastro de banco ,Financeiro 2.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ANDERSON FERREIRA RIBEIRO,427,1427,Sem Nome,NULL,57398815000198.0,NULL,fechado,2025-02-06,9552.0,duvida,Ausencia de Endereco no Cabecalho dos Documentos Impressos/ANDERSON FERREIRA,impressoes de documentos,1.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
LQ LOCACOES LTDA,428,1428,Sem Nome,NULL,53611458000143.0,NULL,fechado,2025-02-06,9556.0,duvida,Ajuste de Exibicao do Botao de Chat,Acesso ao Sistema ,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Hoist Locacoes,429,1429,Sem Nome,NULL,50140116000102.0,NULL,fechado,2025-02-06,NULL,duvida,Composicao ,Kit e Composicao,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Hoist Locacoes,430,1430,Sem Nome,NULL,50140116000102.0,NULL,fechado,2025-02-06,NULL,duvida,Como colocar um endereco de entrega diferente do endereco do cliente,Pedido,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BOTULOC LOCACOES E PINTURAS LTDA,431,1431,Sem Nome,NULL,20251616000142.0,NULL,fechado,2025-02-06,9560.0,duvida,Geracao Antecipada do Comprovante de Troca,Troca,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
LQ LOCACOES LTDA,432,1432,Sem Nome,NULL,53611458000143.0,NULL,fechado,2025-02-06,9561.0,duvida,Melhoria no Relatorio Financeiro  Detalhamento de Entradas e Saidas,Relatorio,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
LIMA & HONORIO,433,1433,Sem Nome,NULL,12804171000152.0,NULL,fechado,2025-02-06,NULL,churn,NULL,NULL,NULL,NULL,Emissao de nota fiscal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
LIMA & HONORIO,434,1434,Sem Nome,NULL,12804171000152.0,NULL,fechado,2025-02-06,NULL,churn,NULL,NULL,NULL,NULL,Integracao bancaria,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
LIMA & HONORIO,435,1435,Sem Nome,NULL,12804171000152.0,NULL,fechado,2025-02-06,NULL,churn,NULL,NULL,NULL,NULL,Relatorio Personalizados,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
LIMA & HONORIO,436,1436,Sem Nome,NULL,12804171000152.0,NULL,fechado,2025-02-06,NULL,churn,NULL,NULL,NULL,NULL,Ordem de servico,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
LIMA & HONORIO,437,1437,Sem Nome,NULL,12804171000152.0,NULL,fechado,2025-02-06,NULL,churn,NULL,NULL,NULL,NULL,Visao de Calendario das Locacaos,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
LIMA & HONORIO,438,1438,Sem Nome,NULL,12804171000152.0,NULL,fechado,2025-02-06,NULL,churn,NULL,NULL,NULL,NULL,Sistemas Concorrentes entregam mais e com menor valor,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MARCIO DUARTE,439,1439,Sem Nome,NULL,36763952000104.0,NULL,fechado,2025-02-07,NULL,duvida,endereco de entregra ,Pedido,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
LLK SERVICOS LTDA,440,1440,Sem Nome,NULL,57367951000110.0,NULL,fechado,2025-02-07,NULL,duvida,Repeticao na parcela ,Financeiro 2.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BOTULOC LOCACOES E PINTURAS LTDA,441,1441,Sem Nome,NULL,20251616000142.0,NULL,fechado,2025-02-07,9572.0,duvida,Duvida na  Expedicao de Itens em Contrato,Expedicao,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Hoist Locacoes,442,1442,Sem Nome,NULL,50140116000102.0,NULL,fechado,2025-02-10,NULL,duvida,Cancelamento de farura ,BM,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Everaldo Rangel de Oliveira Junior,443,1443,Sem Nome,NULL,44963860000104.0,NULL,fechado,2025-02-10,NULL,duvida,Devolucao de produto,Contrato,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
INLOC LOCACOES DE EQUIPAMENTOS LTDA,444,1444,Sem Nome,NULL,140116000102.0,NULL,fechado,2025-02-10,9600.0,duvida,Nao esta exibindo data de vencimento,Fatura de locacao ,1.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
LQ LOCACOES LTDA,445,1445,Sem Nome,NULL,53611458000143.0,NULL,fechado,2025-02-10,NULL,duvida,Modalidade ,Cadastro modalidade,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
LGW RENTAL,446,1446,Sem Nome,NULL,25019081000100.0,NULL,fechado,2025-02-10,NULL,churn,NULL,NULL,NULL,NULL,Valor da mensalidade caro,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
LGW RENTAL,447,1447,Sem Nome,NULL,25019081000100.0,NULL,fechado,2025-02-10,NULL,churn,NULL,NULL,NULL,NULL,Falta de Tempo para Usar,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GRIDLOC LTDA,448,1448,Sem Nome,NULL,50269326000197.0,NULL,fechado,2025-02-10,NULL,churn,NULL,NULL,NULL,NULL,Integracao bancaria,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GRIDLOC LTDA,449,1449,Sem Nome,NULL,50269326000197.0,NULL,fechado,2025-02-10,NULL,churn,NULL,NULL,NULL,NULL,Checklist Fotografico,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GRIDLOC LTDA,450,1450,Sem Nome,NULL,50269326000197.0,NULL,fechado,2025-02-10,NULL,churn,NULL,NULL,NULL,NULL,Aplicativo ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GRIDLOC LTDA,451,1451,Sem Nome,NULL,50269326000197.0,NULL,fechado,2025-02-10,NULL,churn,NULL,NULL,NULL,NULL,Colher assinatura digital,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TCS LOCACOES ,452,1452,Sem Nome,NULL,23727329000154.0,1.0,fechado,2025-02-11,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Preservacao da sequencia numerica do sistema anterior,Sem Resposta,NULL,NULL,NULL,NULL,NULL,NULL
CARLOS DIVINO RODRIGUES GOMES,453,1453,Sem Nome,NULL,46637423000118.0,NULL,fechado,2025-02-11,9601.0,duvida,parcelamento de titulo ,CAR,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Everaldo Rangel de Oliveira Junior,454,1454,Sem Nome,NULL,44963860000104.0,NULL,fechado,2025-02-11,9404.0,duvida,limpeza de dados ,Limpeza de banco de dados,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Hoist Locacoes,455,1455,Sem Nome,NULL,50140116000102.0,NULL,fechado,2025-02-11,9640.0,duvida,Numeracao Incorreta na Impressao do Contrato,Impressoes de documentos,1.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
L T A ROZA,456,1456,Sem Nome,NULL,48885623000115.0,0.0,fechado,2025-02-12,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Colher assinatura digital,Nao,NULL,NULL,NULL,NULL,NULL,NULL
L T A ROZA,457,1457,Sem Nome,NULL,48885623000115.0,0.0,fechado,2025-02-12,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Itens Locados na Dash Board,Nao,NULL,NULL,NULL,NULL,NULL,NULL
L T A ROZA,458,1458,Sem Nome,NULL,48885623000115.0,0.0,fechado,2025-02-12,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Customizar Dashboard,Nao,NULL,NULL,NULL,NULL,NULL,NULL
L T A ROZA,459,1459,Sem Nome,NULL,48885623000115.0,0.0,fechado,2025-02-12,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Nivel de acesso para os usuarios,Nao,NULL,NULL,NULL,NULL,NULL,NULL
CSI  GERPOWER GERADORES LTDA,460,1460,Sem Nome,NULL,3938155000161.0,0.0,fechado,2025-02-12,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Controle de manutencao,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CSI  GERPOWER GERADORES LTDA,461,1461,Sem Nome,NULL,3938155000161.0,0.0,fechado,2025-02-12,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Mais de um modelo de texto Contrato,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CSI  GERPOWER GERADORES LTDA,462,1462,Sem Nome,NULL,3938155000161.0,0.0,fechado,2025-02-12,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Sub categoria de CAP,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CSI  GERPOWER GERADORES LTDA,463,1463,Sem Nome,NULL,3938155000161.0,0.0,fechado,2025-02-12,NULL,funcionalidade,NULL,NULL,NULL,NULL,NULL,Nivel de acesso para os usuarios,Sim,NULL,NULL,NULL,NULL,NULL,NULL
RICARDO JORGE - R2 Comercial,464,1464,Sem Nome,NULL,13464588000186.0,NULL,fechado,2025-02-12,NULL,duvida,cria segundo usuario ,Criar usuarios,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BOTULOC LOCACOES E PINTURAS LTDA,465,1465,Sem Nome,NULL,20251616000142.0,NULL,fechado,2025-02-12,9654.0,duvida,erro ao clicar no botao receber,CAR,1.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CSI - GERPOWER GERADORES LTDA,466,1466,Sem Nome,NULL,3938155000161.0,NULL,fechado,2025-02-12,NULL,sistema,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sisloc,NULL,NULL,NULL,NULL,NULL
MARCIO DUARTE,467,1467,Sem Nome,NULL,36763952000104.0,NULL,fechado,2025-02-13,NULL,duvida,Enceramento  de contrato ,Contrato,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
SUPERLOC LOCACAO DE EQUIPAMENTOS PARA CONSTRUCAO CIVIL LTDA,468,1468,Sem Nome,NULL,39903063000193.0,NULL,fechado,2025-02-13,9656.0,duvida,0 sobre Endereco de Devolucao em Pedidos com Multiplos Cadastros,Impressoes de documentos,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
L T A ROZA,469,1469,Sem Nome,NULL,48885623000115.0,NULL,fechado,2025-02-13,9662.0,duvida,importacao de tabela do cadastro de cliente ,Importacao de planilha,0.0,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
INLOC LOCACOES DE EQUIPAMENTOS LTDA,470,1470,Sem Nome,NULL,140116000102.0,NULL,fechado,2025-02-13,9665.0,duvida,Por que aparecer valor previsto em janeiro sendo que nao tem cobranca nesse mes?,Relatorio Fluxo de Caixa,1.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
INLOC LOCACOES DE EQUIPAMENTOS LTDA,471,1471,Sem Nome,NULL,140116000102.0,NULL,fechado,2025-02-13,9666.0,duvida,Por que os lancamentos nao reflete no fluxo de caixa?,Relatorio Fluxo de Caixa,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MARCIO DUARTE,472,1472,Sem Nome,NULL,36763952000104.0,NULL,fechado,2025-02-14,NULL,duvida,Sistma fora do ar ,Sistema Fora do Ar,1.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
